Constituent ID,Gift ID,Gift Date,Fund Description,Gift Amount,Preferred ZIP
592,4384.0,11/20/2013,Opening Our Doors Capital Campaign,227325.0,02920
592,4955.0,11/19/2014,Restricted Fund,391865.0,02920
592,5032.0,12/09/2014,Restricted Fund,391865.0,02920
11127757,14009.0,06/12/2023,RI LGBTQ Collection,259.38,02907
11127757,14009.0,06/12/2023,PPL Annual Fund,259.38,02907
11127757,15004.0,04/26/2024,Savor the Story 2024,311.19,02907
11127757,15004.0,04/26/2024,PPL Annual Fund,311.19,02907
11127757,15315.0,12/03/2024,PPL Annual Fund,103.94,02907
112007,5155.0,12/29/2014,Annual Fund,1000.0,02886
112007,4433.0,12/23/2013,Annual Fund,1000.0,02886
112007,3525.0,12/28/2011,Annual Fund,1000.0,02886
112007,3956.0,12/29/2012,Annual Fund,1000.0,02886
112007,3062.0,01/14/2011,Annual Fund,1000.0,02886
112007,5619.0,12/29/2015,Annual Fund,1000.0,02886
112007,6777.0,12/29/2016,PPL Annual Fund,1000.0,02886
112007,7687.0,12/28/2017,PPL Annual Fund,1000.0,02886
112007,8716.0,12/29/2018,PPL Annual Fund,1000.0,02886
112007,9893.0,01/03/2020,PPL Annual Fund,1000.0,02886
112007,9500.0,10/01/2019,PPL Annual Fund,25.0,02886
112007,11078.0,01/06/2021,PPL Annual Fund,1000.0,02886
3322,12357.0,12/30/2021,PPL Annual Fund,1500.0,02906
3322,9854.0,12/23/2019,PPL Annual Fund,1000.0,02906
3322,7729.0,01/09/2018,PPL Annual Fund,400.0,02906
3322,6669.0,12/19/2016,PPL Annual Fund,200.0,02906
3322,5588.0,12/05/2015,Annual Fund,200.0,02906
3322,3110.0,01/24/2011,Annual Fund,100.0,02906
3322,3649.0,05/03/2012,Annual Fund,125.0,02906
3322,4367.0,12/05/2013,Annual Fund,150.0,02906
3322,5184.0,12/31/2014,Annual Fund,200.0,02906
3322,14542.0,12/13/2023,PPL Annual Fund,2000.0,02906
3322,13481.0,12/22/2022,PPL Annual Fund,2000.0,02906
11127871,11840.0,06/15/2021,PPL Annual Fund,100.0,02903
11127871,10316.0,06/17/2020,PPL Annual Fund,50.0,02903
11127871,9654.0,12/03/2019,PPL Annual Fund,100.0,02903
11127871,9408.0,07/23/2019,PPL Annual Fund,50.0,02903
11127871,8744.0,12/14/2018,PPL Annual Fund,100.0,02903
11127871,8540.0,11/27/2018,PPL Annual Fund,100.0,02903
11127871,7296.0,07/24/2017,PPL Annual Fund,100.0,02903
3054,4747.0,06/04/2014,Annual Fund,200.0,02903
3054,4220.0,06/17/2013,Annual Fund,200.0,02903
3054,3650.0,05/07/2012,Annual Fund,200.0,02903
3054,2818.0,05/14/2010,Annual Fund,200.0,02903
3054,3187.0,05/18/2011,Annual Fund,200.0,02903
3054,5414.0,08/11/2015,Annual Fund,200.0,02903
3054,6339.0,11/01/2016,PPL Annual Fund,200.0,02903
3054,7666.0,12/22/2017,PPL Annual Fund,300.0,02903
3054,9905.0,12/27/2019,PPL Annual Fund,300.0,02903
3054,8432.0,10/26/2018,PPL Annual Fund,300.0,02903
3054,10768.0,11/24/2020,PPL Annual Fund,300.0,02903
615,11101.0,01/06/2021,PPL Annual Fund,50.0,02893
615,12392.0,01/11/2022,PPL Annual Fund,50.0,02893
615,11928.0,08/10/2021,PPL Annual Fund,50.0,02893
615,9757.0,12/11/2019,PPL Annual Fund,100.0,02893
615,6683.0,12/27/2016,PPL Annual Fund,50.0,02893
615,5602.0,12/21/2015,Annual Fund,50.0,02893
615,4202.0,06/12/2013,Annual Fund,50.0,02893
615,4478.0,01/06/2014,Annual Fund,100.0,02893
615,4778.0,07/24/2014,Annual Fund,100.0,02893
615,5244.0,03/02/2015,Annual Fund,100.0,02893
615,2724.0,02/05/2010,Annual Fund,50.0,02893
615,2823.0,06/11/2010,Annual Fund,30.0,02893
112013,15214.0,07/15/2024,PPL Annual Fund,103.94,02882
112013,15151.0,06/15/2024,PPL Annual Fund,103.94,02882
112013,14959.0,04/15/2024,PPL Annual Fund,103.94,02882
112013,15057.0,05/15/2024,PPL Annual Fund,103.94,02882
112013,14763.0,02/14/2024,PPL Annual Fund,0.0,02882
112013,14691.0,01/14/2024,PPL Annual Fund,0.0,02882
112013,14789.0,02/27/2024,PPL Annual Fund,103.94,02882
112013,14790.0,02/27/2024,PPL Annual Fund,103.94,02882
112013,14855.0,03/15/2024,PPL Annual Fund,103.94,02882
112013,13459.0,12/19/2022,PPL Annual Fund,500.0,02882
112013,13021.0,06/15/2022,PPL Annual Fund,1000.0,02882
112013,14537.0,12/14/2023,PPL Annual Fund,0.0,02882
112013,14359.0,10/19/2023,PPL Annual Fund,103.94,02882
112013,14350.0,10/14/2023,PPL Annual Fund,103.94,02882
112013,14390.0,11/14/2023,PPL Annual Fund,103.94,02882
112013,13776.0,04/01/2023,RI Family Literacy Initiative,100.0,02882
112013,3179.0,05/06/2011,Annual Fund,1000.0,02882
112013,2919.0,10/29/2010,Annual Fund,1000.0,02882
112013,4026.0,02/15/2013,Gala Event 2013,300.0,02882
112013,4027.0,02/15/2013,Gala Event 2013,500.0,02882
112013,9962.0,02/08/2020,Think Again 2017 Capital Campaign,1000.0,02882
112013,10074.0,04/01/2020,PPL Annual Fund,250.0,02882
112013,9067.0,04/24/2019,PPL Annual Fund,1000.0,02882
112013,8948.0,03/05/2019,PPL Annual Fund,1000.0,02882
112013,12551.0,03/14/2022,Savor the Story 2022,250.0,02882
112013,11254.0,02/24/2021,PPL Annual Fund,250.0,02882
112013,11213.0,02/12/2021,PPL Annual Fund,500.0,02882
11126580,10950.0,12/18/2020,PPL Annual Fund,100.0,02903
11126580,10430.0,06/18/2020,PPL Annual Fund,100.0,02903
11126580,11820.0,06/10/2021,PPL Annual Fund,100.0,02903
11126580,8604.0,12/10/2018,PPL Annual Fund,50.0,02903
11126580,9580.0,11/13/2019,PPL Annual Fund,100.0,02903
11126580,6459.0,11/30/2016,PPL Annual Fund,25.0,02903
11126580,7539.0,11/21/2017,PPL Annual Fund,40.0,02903
11126580,7087.0,04/25/2017,PPL Annual Fund,35.0,02903
11126580,13437.0,12/09/2022,PPL Annual Fund,1500.0,02903
11125996,7138.0,05/11/2017,Gala Event 2017,1500.0,02940
11125996,7108.0,04/01/2017,Gala Event 2017,1500.0,02940
4623,15099.0,05/24/2024,Savor the Story 2024,650.0,02903
11138910,15099.0,05/24/2024,Savor the Story 2024,650.0,02903
634,4803.0,07/28/2014,Restricted-Programs,2500.0,02903
634,4238.0,06/19/2013,Restricted-Programs,2500.0,02903
11138866,14874.0,03/26/2024,Savor the Story 2024,1000.0,02903
10727,14844.0,03/13/2024,Savor the Story 2024,1000.0,02906
10727,13695.0,03/08/2023,Savor the Story 2023,1036.58,02906
10727,13695.0,03/08/2023,PPL Annual Fund,1036.58,02906
10727,7682.0,12/29/2017,PPL Annual Fund,250.0,02906
10727,9251.0,06/12/2019,PPL Annual Fund,250.0,02906
11126770,11885.0,07/15/2021,RI Family Literacy Initiative,2100.0,02910
11126770,11886.0,07/15/2021,RI Family Literacy Initiative,2060.0,02910
11126770,11926.0,08/10/2021,Children's Annual Fund,726.24,02910
11126770,12477.0,02/16/2022,RI Family Literacy Initiative,741.06,02910
11126770,12673.0,04/08/2022,Children's Annual Fund,981.91,02910
11126770,12423.0,12/30/2021,RI Family Literacy Initiative,2000.0,02910
11126770,13635.0,02/02/2023,RI Family Literacy Initiative,927.51,02910
11126770,13477.0,12/22/2022,RI Family Literacy Initiative,2000.0,02910
11126770,13382.0,11/29/2022,RI Family Literacy Initiative,4275.0,02910
11126770,13252.0,10/14/2022,RI Family Literacy Initiative,1719.76,02910
11126770,13025.0,06/17/2022,RI Family Literacy Initiative,3180.0,02910
11126770,12814.0,05/23/2022,RI Family Literacy Initiative,3420.0,02910
11126770,12815.0,05/23/2022,RI Family Literacy Initiative,5000.0,02910
11126770,13738.0,03/23/2023,RI Family Literacy Initiative,4275.0,02910
11126770,13972.0,05/18/2023,RI Family Literacy Initiative,4275.0,02910
11126770,14094.0,06/22/2023,RI Family Literacy Initiative,4275.0,02910
11131920,14093.0,06/22/2023,RI Family Literacy Initiative,750.0,02914
11131920,13383.0,11/29/2022,RI Family Literacy Initiative,750.0,02914
11131686,13453.0,12/09/2022,RI Family Literacy Initiative,2500.0,02860
11131686,13825.0,04/06/2023,RI Family Literacy Initiative,2500.0,02860
11131686,13966.0,05/18/2023,RI Family Literacy Initiative,2500.0,02860
11131686,12473.0,02/16/2022,RI Family Literacy Initiative,528.0,02860
4510,12659.0,03/31/2022,Info Services Annual Fund,46082.0,02903
4510,12416.0,01/19/2022,RI Family Literacy Initiative,5595.0,02903
4510,10765.0,11/24/2020,RI Family Literacy Initiative,4776.5,02903
4510,9551.0,10/30/2019,Programs & Exhibitions Annual Fund,3425.0,02903
4510,10035.0,03/17/2020,Savor the Story 2020,1000.0,02903
4510,13733.0,03/02/2023,Info Services Annual Fund,4500.0,02903
4510,13611.0,12/22/2022,Programs & Exhibitions Annual Fund,4000.0,02903
4510,12767.0,05/06/2022,RI Family Literacy Initiative,7319.55,02903
4510,12768.0,05/06/2022,RI Family Literacy Initiative,1515.45,02903
4510,13144.0,08/03/2022,Programs & Exhibitions Annual Fund,4000.0,02903
4510,13152.0,08/23/2022,RI Family Literacy Initiative,570.0,02903
4510,15034.0,05/08/2024,Savor the Story 2024,600.0,02903
4510,15492.0,01/24/2025,Special Project,3000.0,02903
11138634,14384.0,11/15/2023,Makerspace,32000.0,00nan
11135039,14095.0,06/22/2023,RI Family Literacy Initiative,2838.0,02886
11135039,13969.0,05/18/2023,RI Family Literacy Initiative,2838.0,02886
11126175,8588.0,12/05/2018,Teens Annual Fund,9000.0,00nan
643,9458.0,08/27/2019,Teens Annual Fund,3000.0,02885
11125425,9466.0,08/27/2019,PPL Annual Fund,15.0,02906
11125425,9536.0,09/28/2019,PPL Annual Fund,15.0,02906
11125425,9354.0,06/24/2019,PPL Annual Fund,15.0,02906
11125425,9355.0,06/24/2019,PPL Annual Fund,15.0,02906
11125425,9415.0,07/23/2019,PPL Annual Fund,15.0,02906
11125425,9416.0,07/23/2019,PPL Annual Fund,15.0,02906
11125425,9163.0,05/21/2019,PPL Annual Fund,15.0,02906
11125425,9165.0,05/21/2019,PPL Annual Fund,15.0,02906
11125425,9078.0,04/24/2019,PPL Annual Fund,15.0,02906
11125425,9079.0,04/24/2019,PPL Annual Fund,15.0,02906
11125425,10060.0,04/01/2020,PPL Annual Fund,50.0,02906
11125425,9609.0,10/28/2019,PPL Annual Fund,15.0,02906
11125425,9878.0,11/28/2019,PPL Annual Fund,15.0,02906
11125425,8560.0,11/30/2018,PPL Annual Fund,15.0,02906
11125425,8776.0,12/14/2018,PPL Annual Fund,15.0,02906
11125425,8698.0,12/30/2018,PPL Annual Fund,15.0,02906
11125425,8937.0,01/25/2019,PPL Annual Fund,15.0,02906
11125425,8938.0,02/15/2019,PPL Annual Fund,15.0,02906
11125425,8939.0,02/25/2019,PPL Annual Fund,15.0,02906
11125425,9007.0,03/25/2019,PPL Annual Fund,15.0,02906
11125425,9008.0,03/25/2019,PPL Annual Fund,15.0,02906
11125425,8872.0,01/15/2019,PPL Annual Fund,15.0,02906
11125425,8437.0,10/30/2018,PPL Annual Fund,15.0,02906
11125425,8402.0,09/30/2018,PPL Annual Fund,15.0,02906
11125425,8476.0,11/15/2018,PPL Annual Fund,15.0,02906
11125425,8453.0,10/17/2018,PPL Annual Fund,15.0,02906
11125425,8325.0,07/17/2018,PPL Annual Fund,15.0,02906
11125425,8339.0,08/30/2018,PPL Annual Fund,15.0,02906
11125425,8394.0,09/17/2018,PPL Annual Fund,15.0,02906
11125425,8381.0,08/16/2018,PPL Annual Fund,15.0,02906
11125425,8210.0,06/18/2018,PPL Annual Fund,15.0,02906
11125425,8260.0,07/30/2018,PPL Annual Fund,15.0,02906
11125425,8229.0,06/30/2018,PPL Annual Fund,15.0,02906
11125425,8086.0,05/31/2018,PPL Annual Fund,15.0,02906
11125425,10330.0,06/17/2020,PPL Annual Fund,50.0,02906
11125425,11764.0,06/09/2021,PPL Annual Fund,25.0,02906
11125425,4499.0,01/15/2014,Annual Fund,50.0,02906
11125425,4426.0,12/31/2013,Annual Fund,50.0,02906
11125425,4661.0,04/17/2014,Annual Fund,100.0,02906
11125425,4701.0,05/24/2014,Annual Fund,100.0,02906
11125425,4983.0,12/01/2014,Annual Fund,100.0,02906
11125425,5217.0,01/16/2015,Annual Fund,100.0,02906
11125614,7713.0,01/01/2018,PPL Annual Fund,10.0,02904
11125614,7557.0,12/01/2017,PPL Annual Fund,10.0,02904
11125614,7530.0,11/15/2017,PPL Annual Fund,10.0,02904
11125614,7624.0,12/15/2017,PPL Annual Fund,10.0,02904
11125614,7801.0,02/01/2018,PPL Annual Fund,10.0,02904
11125614,7832.0,02/27/2018,PPL Annual Fund,10.0,02904
11125614,7917.0,04/01/2018,PPL Annual Fund,10.0,02904
11125614,7950.0,05/01/2018,PPL Annual Fund,10.0,02904
11125614,7855.0,03/01/2018,PPL Annual Fund,10.0,02904
11125614,7883.0,03/16/2018,PPL Annual Fund,10.0,02904
11125614,7105.0,05/01/2017,PPL Annual Fund,10.0,02904
11125614,7020.0,04/01/2017,PPL Annual Fund,10.0,02904
11125614,7031.0,04/20/2017,PPL Annual Fund,10.0,02904
11125614,6995.0,03/17/2017,PPL Annual Fund,10.0,02904
11125614,6921.0,01/14/2017,PPL Annual Fund,10.0,02904
11125614,6976.0,03/01/2017,PPL Annual Fund,10.0,02904
11125614,6930.0,02/01/2017,PPL Annual Fund,10.0,02904
11125614,6950.0,02/15/2017,PPL Annual Fund,10.0,02904
11125614,7270.0,06/19/2017,PPL Annual Fund,10.0,02904
11125614,7226.0,06/01/2017,PPL Annual Fund,10.0,02904
11125614,7213.0,05/24/2017,PPL Annual Fund,10.0,02904
11125614,7294.0,07/21/2017,PPL Annual Fund,10.0,02904
11125614,7301.0,08/01/2017,PPL Annual Fund,10.0,02904
11125614,7431.0,10/13/2017,PPL Annual Fund,10.0,02904
11125614,7418.0,10/03/2017,PPL Annual Fund,10.0,02904
11125614,7413.0,10/01/2017,PPL Annual Fund,10.0,02904
11125614,7401.0,09/01/2017,PPL Annual Fund,10.0,02904
11125614,7368.0,07/01/2017,PPL Annual Fund,10.0,02904
11125614,7369.0,08/15/2017,PPL Annual Fund,10.0,02904
11125614,6537.0,11/15/2016,PPL Annual Fund,10.0,02904
11125614,6760.0,12/15/2016,PPL Annual Fund,10.0,02904
11125614,6788.0,01/01/2017,PPL Annual Fund,10.0,02904
11125614,6337.0,11/01/2016,PPL Annual Fund,10.0,02904
11125614,6396.0,12/01/2016,PPL Annual Fund,10.0,02904
11125614,6325.0,10/01/2016,PPL Annual Fund,10.0,02904
11125614,6012.0,07/14/2016,PPL Annual Fund,10.0,02904
11125614,6020.0,08/01/2016,PPL Annual Fund,10.0,02904
11125614,5974.0,07/01/2016,PPL Annual Fund,10.0,02904
11125614,5962.0,06/27/2016,Annual Fund,10.0,02904
11125614,6038.0,08/15/2016,PPL Annual Fund,10.0,02904
11125614,6093.0,09/01/2016,PPL Annual Fund,10.0,02904
11125614,6123.0,09/15/2016,PPL Annual Fund,10.0,02904
11125614,5643.0,01/01/2016,Annual Fund,10.0,02904
11125614,5525.0,12/01/2015,Annual Fund,10.0,02904
11125614,5703.0,01/15/2016,Annual Fund,10.0,02904
11125614,5709.0,02/01/2016,Annual Fund,10.0,02904
11125614,5768.0,02/15/2016,Annual Fund,10.0,02904
11125614,5793.0,03/01/2016,Annual Fund,10.0,02904
11125614,5795.0,02/15/2016,Annual Fund,10.0,02904
11125614,5859.0,04/18/2016,Annual Fund,10.0,02904
11125614,5833.0,04/01/2016,Annual Fund,10.0,02904
11125614,5863.0,05/01/2016,Annual Fund,10.0,02904
11125614,5907.0,05/13/2016,Annual Fund,10.0,02904
11125614,12173.0,11/30/2021,PPL Annual Fund,100.0,02904
11125614,12317.0,12/31/2021,RI Family Literacy Initiative,100.0,02904
11125614,12642.0,04/01/2022,PPL Annual Fund,100.0,02904
11125614,8055.0,05/15/2018,PPL Annual Fund,10.0,02904
11125614,7987.0,04/17/2018,PPL Annual Fund,10.0,02904
11125614,8212.0,06/18/2018,PPL Annual Fund,10.0,02904
11125614,8120.0,06/05/2018,PPL Annual Fund,100.0,02904
11125614,8334.0,06/01/2018,PPL Annual Fund,10.0,02904
11125614,8335.0,07/17/2018,PPL Annual Fund,10.0,02904
11125614,8281.0,07/17/2018,PPL Annual Fund,100.0,02904
11125614,8485.0,11/25/2018,Children's Annual Fund,100.0,02904
11125614,8641.0,12/14/2018,Children's Annual Fund,100.0,02904
11125614,14478.0,11/28/2023,Teens Annual Fund,103.94,02904
11125614,14478.0,11/28/2023,PPL Annual Fund,103.94,02904
11125614,13334.0,11/29/2022,PPL Annual Fund,103.15,02904
11125614,15324.0,12/04/2024,PPL Annual Fund,103.94,02904
11125614,14942.0,04/01/2024,Young Creators,100.0,02904
6342,13469.0,12/23/2022,PPL Annual Fund,250.0,02906
6342,8800.0,01/12/2019,PPL Annual Fund,250.0,02906
6342,9887.0,12/28/2019,PPL Annual Fund,250.0,02906
6342,12371.0,12/30/2021,PPL Annual Fund,250.0,02906
6342,11100.0,01/06/2021,PPL Annual Fund,100.0,02906
6342,5594.0,12/26/2015,Annual Fund,200.0,02906
6342,6675.0,12/24/2016,PPL Annual Fund,250.0,02906
6342,7763.0,01/18/2018,PPL Annual Fund,250.0,02906
6342,7707.0,12/31/2017,PPL Annual Fund,250.0,02906
6342,5148.0,12/29/2014,Annual Fund,250.0,02906
6342,4437.0,12/26/2013,Annual Fund,250.0,02906
6342,3955.0,12/29/2012,Annual Fund,100.0,02906
6342,2949.0,12/10/2010,Annual Fund,100.0,02906
6342,2704.0,01/22/2010,Annual Fund,100.0,02906
11125352,4064.0,03/11/2013,Gala Event 2013,250.0,02906
11125352,4987.0,11/24/2014,Annual Fund,1000.0,02906
11125352,6654.0,12/06/2016,PPL Annual Fund,1000.0,02906
11125352,5426.0,08/22/2015,Annual Fund,1000.0,02906
11125352,10929.0,12/15/2020,PPL Annual Fund,1000.0,02906
11125352,9764.0,12/12/2019,PPL Annual Fund,1000.0,02906
11126795,10499.0,08/06/2020,RI Family Literacy Initiative,1000.0,13039
11131966,10927.0,12/15/2020,Children's Annual Fund,2000.0,02861
11131966,11223.0,02/17/2021,Savor the Story 2021,1000.0,02861
11131966,12440.0,02/02/2022,Savor the Story 2022,1000.0,02861
11131966,9863.0,12/20/2019,Savor the Story 2020,1000.0,02861
11131966,9062.0,04/10/2019,Summer at Your PVD Libraries,1000.0,02861
11131966,13653.0,02/15/2023,Savor the Story 2023,1000.0,02861
11131966,14953.0,04/03/2024,Savor the Story 2024,1000.0,02861
11124312,11080.0,01/08/2021,PPL Annual Fund,1500.0,02906
11124312,14779.0,02/09/2024,PPL Annual Fund,3000.0,02906
11124312,12484.0,02/18/2022,PPL Annual Fund,2000.0,02906
11124312,13697.0,03/10/2023,PPL Annual Fund,3000.0,02906
11124312,9936.0,01/28/2020,PPL Annual Fund,1000.0,02906
11124312,8916.0,02/14/2019,PPL Annual Fund,1000.0,02906
11124312,6034.0,08/19/2016,PPL Annual Fund,1000.0,02906
11124312,7741.0,01/19/2018,PPL Annual Fund,1000.0,02906
11124312,6858.0,01/13/2017,PPL Annual Fund,1000.0,02906
11124312,5191.0,01/09/2015,Annual Fund,1000.0,02906
11124312,4490.0,01/10/2014,Annual Fund,1000.0,02906
11124312,4167.0,05/17/2013,Annual Fund,1000.0,02906
11124312,3678.0,06/01/2012,Annual Fund,500.0,02906
11124312,2950.0,12/10/2010,Annual Fund,250.0,02906
11124312,3260.0,06/10/2011,Annual Fund,500.0,02906
11127422,13697.0,03/10/2023,PPL Annual Fund,3000.0,02903
11127422,12484.0,02/18/2022,PPL Annual Fund,2000.0,02903
11127422,14779.0,02/09/2024,PPL Annual Fund,3000.0,02903
11127422,11080.0,01/08/2021,PPL Annual Fund,1500.0,02903
11124628,3840.0,12/05/2012,Annual Fund,100.0,02906
11124628,5008.0,12/02/2014,Annual Fund,250.0,02906
11124628,6248.0,10/25/2016,Mysterium 2016,200.0,02906
11124628,6522.0,11/15/2016,Mysterium 2016,200.0,02906
11125827,6328.0,10/13/2016,PPL Annual Fund,2500.0,02860
11125827,7111.0,04/28/2017,Children's Annual Fund,2500.0,02860
11125827,7140.0,05/12/2017,Children's Annual Fund,2500.0,02860
11125827,7813.0,02/09/2018,Gala Event 2018,2500.0,02860
11125827,7807.0,02/08/2018,Gala Event 2018,2500.0,02860
11125827,9481.0,09/09/2019,Teens Annual Fund,5000.0,02860
11125827,12487.0,02/21/2022,Teens Annual Fund,5000.0,02860
11125827,12020.0,10/05/2021,Teens Annual Fund,5000.0,02860
11127643,12962.0,06/13/2022,PPL Annual Fund,2000.0,02806
11127643,11832.0,06/16/2021,PPL Annual Fund,500.0,02806
11126841,12666.0,03/31/2022,Education Annual Fund,8130.0,02909
11126841,13289.0,11/01/2022,RI Family Literacy Initiative,600.0,02909
11126841,14301.0,09/08/2023,RI Family Literacy Initiative,300.0,02909
11127507,11319.0,03/12/2021,Special Collections Annual Fund,500.0,02917
11124491,9747.0,12/09/2019,PPL Annual Fund,100.0,02906
11124491,8566.0,11/28/2018,PPL Annual Fund,100.0,02906
11124491,7534.0,11/27/2017,PPL Annual Fund,50.0,02906
11124491,6436.0,11/29/2016,PPL Annual Fund,200.0,02906
11124491,6671.0,12/23/2016,PPL Annual Fund,100.0,02906
11124491,5946.0,06/03/2016,Annual Fund,100.0,02906
11124491,3916.0,12/18/2012,Annual Fund,100.0,02906
11124491,14092.0,06/22/2023,PPL Annual Fund,100.0,02906
11124491,13030.0,06/17/2022,PPL Annual Fund,100.0,02906
11124491,15346.0,12/02/2024,PPL Annual Fund,150.0,02906
123456789,4500.0,01/15/2014,Annual Fund,100.0,02906
123456789,4425.0,12/31/2013,Annual Fund,100.0,02906
123456789,8797.0,01/09/2019,PPL Annual Fund,250.0,02906
123456789,9871.0,12/16/2019,PPL Annual Fund,250.0,02906
11126213,9795.0,12/17/2019,PPL Annual Fund,100.0,02906
11126213,8790.0,12/28/2018,PPL Annual Fund,100.0,02906
11126213,12250.0,12/17/2021,PPL Annual Fund,100.0,02906
11126213,5504.0,12/01/2015,Annual Fund,25.0,02906
11126213,6364.0,11/23/2016,PPL Annual Fund,50.0,02906
11126213,7563.0,11/24/2017,PPL Annual Fund,50.0,02906
11126213,10882.0,12/09/2020,PPL Annual Fund,100.0,02906
11126213,13483.0,12/22/2022,PPL Annual Fund,100.0,02906
11126213,14504.0,12/01/2023,PPL Annual Fund,100.0,02906
6295,4409.0,12/17/2013,Annual Fund,250.0,02906
6295,5130.0,12/18/2014,Annual Fund,250.0,02906
6295,3919.0,12/19/2012,Annual Fund,100.0,02906
6295,4057.0,03/09/2013,Gala Event 2013,100.0,02906
6295,3488.0,12/17/2011,Annual Fund,75.0,02906
6295,2983.0,12/29/2010,Annual Fund,50.0,02906
6295,5568.0,12/14/2015,Annual Fund,250.0,02906
6295,6674.0,12/19/2016,PPL Annual Fund,100.0,02906
11126024,7483.0,10/12/2017,Literacy Program,100.0,02906
11126024,12231.0,12/13/2021,RI Family Literacy Initiative,100.0,02906
11126024,10640.0,09/27/2020,RI Family Literacy Initiative,100.0,02906
11126024,8342.0,08/14/2018,Literacy Program,150.0,02906
11126024,9446.0,08/14/2019,RI Family Literacy Initiative,150.0,02906
11126024,15179.0,07/03/2024,RI Family Literacy Initiative,100.0,02906
11135032,13823.0,04/06/2023,Savor the Story 2023,5000.0,02903
11135032,13901.0,05/03/2023,Savor the Story 2023,311.19,02903
5788,8355.0,08/02/2018,PPL Annual Fund,200.0,02908
5788,8670.0,12/24/2018,PPL Annual Fund,400.0,02908
5788,7560.0,11/28/2017,PPL Annual Fund,100.0,02908
5788,5411.0,08/04/2015,Annual Fund,100.0,02908
5788,3117.0,01/28/2011,Annual Fund,150.0,02908
5788,2805.0,04/30/2010,Annual Fund,150.0,02908
5788,3392.0,11/18/2011,Annual Fund,300.0,02908
5788,4756.0,06/05/2014,Annual Fund,100.0,02908
5788,4484.0,01/16/2014,Annual Fund,100.0,02908
11126251,9516.0,10/03/2019,PPL Annual Fund,500.0,02903
11126251,10225.0,05/27/2020,Think Again 2017 Capital Campaign,50.0,02903
11127497,11316.0,03/15/2021,Special Collections Annual Fund,100.0,20011
11127497,11294.0,03/03/2021,Special Collections Annual Fund,100.0,20011
11127497,11532.0,04/15/2021,Special Collections Annual Fund,100.0,20011
